NoraorMo.Typing.1,我考虑好了,
NoraorMo.Typing.2.1,按照你说的做吧,
NoraorMo.Mo.3,好啊，很好,
NoraorMo.Mo.4,我们周二找个时间碰一下吧,
NoraorMo.Mo.5,还有很多细节没有和你商量,
NoraorMo.Typing.6,ok,
NoraorMo.Todo.100,答应了 Mo 的合作,
NoraorMo.Typing.7,我考虑好了,
NoraorMo.Typing.2.2,不能答应你的要求,
NoraorMo.Typing.9,应该有比我更合适的人,
NoraorMo.Mo.10,随便你,
NoraorMo.Mo.11,反正你不干有的是人干,
NoraorMo.Todo.101,拒绝了 Mo 的合作,
NoraorMo.Nora.12,视频做得怎么样了？,
NoraorMo.Nora.13,有可以看的片段了吗？,
NoraorMo.Monologue.14,剪个短视频还整出片段来了。,
NoraorMo.Typing.15.1,我还在看教程,
NoraorMo.Typing.15.2,我还在研究,
NoraorMo.Nora.17,别学了,
NoraorMo.Typing.18.1,对不起，Nora 经理,
NoraorMo.Typing.18.2,对不起，Nora 老师,
NoraorMo.Monologue.20,……,
NoraorMo.Monologue.21,算了，反正也已经答应Mo那边了。,
NoraorMo.Monologue.22,等Regu下飞机以后去那边滑跪吧。,
NoraorMo.Monologue.23,我靠，我努力了这么久……,
NoraorMo.Monologue.24,还是这种结局吗？,
NoraorMo.Monologue.200,现在还有 Mo 了……,
NoraorMo.Todo.102,被 Nora 拉黑了……,
NoraorMo.Monologue.25,剩下就是 Neko 的事情没有处理了。,
NoraorMo.Monologue.300,不知道 Regules 还有多久会回来。,
NoraorMo.Monologue.301,要<color=#DB7F20> 在 Regules 回来之前 </color>帮忙回复 Neko 吗？,
