location,source,target
03NilTruth.Monologue.1,这条新鲜事的情节……,
03NilTruth.Monologue.2,它的情节，难道说……,
03NilTruth.Monologue.3,难道说揭露了 Nil 的真实身份？！,
03NilTruth.Monologue.4,白色的海鸥……Nil……,
03NilTruth.Monologue.5,问问 Regules 是怎么想的。,
03NilTruth.Typing.6,我挺喜欢这个故事的,
03NilTruth.Typing.7,我想问一下它有什么原型吗？,
03NilTruth.Regules.8,原型,
03NilTruth.Regules.9,我想多半是没有,
03NilTruth.Regules.10,一只白色的海鸥飞进了我的梦里,
03NilTruth.Regules.11,不好意思，我情绪还没缓过来,
03NilTruth.Regules.12,S 小姐，,
03NilTruth.Regules.13,嗯，这是我去世罗那边面试的时候在地铁上想到的,
03NilTruth.Regules.14,我梦见了一只白色的海鸥,
03NilTruth.Typing.15,原来是这样,
03NilTruth.Regules.16,谢谢你的喜欢,
03NilTruth.Monologue.100,"好吧，
今天还是不要再打扰 Regules 了。",
03NilTruth.Monologue.17,我一直以来都有一个疑问。,
03NilTruth.Monologue.18,S4U 这家公司是怎么活下去的。,
03NilTruth.Monologue.19,仅凭我一个人这点单量……,
03NilTruth.Monologue.20,公司肯定还有其他员工，有别的经济来源。,
03NilTruth.Monologue.21,不对。如果有的话，凭 Nil 的中二性格——,
03NilTruth.Monologue.22,肯定会在他大肆聒噪的那些往事中提到过其他员工。,
03NilTruth.Monologue.23,而这种事情至今为止还没发生过。,
03NilTruth.Monologue.24,Nil 绝对有什么秘密。,
03NilTruth.Monologue.25,那些谜语，旧日的情人，绝对不是开玩笑的。,
03NilTruth.Monologue.26,感觉很近了，很近，很近了——,
03NilTruth.Monologue.27,一个答案呼之欲出——,
03NilTruth.Monologue.28,Nil 其实是 TT 安插在八番建筑院的商业间谍。,
03NilTruth.Monologue.29,或者他是哪个黑帮的心理医生。,
03NilTruth.Monologue.30,或者他是卖电脑配件的。,
03NilTruth.Nil.31,这是什么口牙,
03NilTruth.Monologue.32,嗯，是时候揭穿他的伪装了！,
03NilTruth.Monologue.33,现在，就在这里！,
03NilTruth.Typing.34.1,一个我觉得很可疑的故事,
03NilTruth.Nil.35,可疑？,
03NilTruth.Nil.36,交给我吧，你的互联网私家侦探,
03NilTruth.Typing.34.2,一个我觉得很有意思的故事,
03NilTruth.Nil.38,是吗？让我看看,
03NilTruth.Typing.34.3,不要随便说出违背人设的语气词,
03NilTruth.Nil.40,这可是当今最时尚的语气词口牙,
03NilTruth.Nil.41,无数粉丝都为我的语气词倾倒口牙,
03NilTruth.Typing.42.1,好吧,
03NilTruth.thinking.42.1,该切入正题了。,
03NilTruth.Typing.42.2,粉丝？,
03NilTruth.thinking.42.2,这是一个可以启动的机会！,
03NilTruth.Typing.46,结局果然是这样的,
03NilTruth.Typing.47,哼，被我抓到了吧,
03NilTruth.Nil.48,啊？,
03NilTruth.Typing.49,表面上是海鸥侦探,
03NilTruth.Typing.50,真实身份其实就是大神秘学家 Regules。,
03NilTruth.Typing.51,就是这样吧！,
03NilTruth.Nil.52,呃,
03NilTruth.Nil.53,不是,
03NilTruth.Nil.54,一次好的尝试，我的伙计,
03NilTruth.Nil.55,我也有自己的私生活好不好,
03NilTruth.Nil.56,我运营着一些非常厉害的账号,
03NilTruth.Typing.57,好吧,
03NilTruth.Typing.58,这不是重点，我一直很好奇,
03NilTruth.Typing.59,你是做什么工作的？,
03NilTruth.Nil.60,我是天才少女黑客喵,
03NilTruth.Nil.61,你明白吗，我曾经失去过重要的东西,
03NilTruth.Typing.62,不不，不听你的情史,
03NilTruth.Nil.63,可恶口牙,
03NilTruth.Nil.64,我都还没开始说啊！,
03NilTruth.Typing.65,我想知道公司和你的真实身份,
03NilTruth.Nil.66,我们都会寂寞，不是吗？,
03NilTruth.Monologue.67,……不知道他在讲些什么鬼。,
03NilTruth.Nil.68,好吧，是时候告诉你一些了,
03NilTruth.Nil.69,最早在7 月，最晚在 8 月份会有一件大事发生,
03NilTruth.Nil.70,是个技术问题，和,
03NilTruth.Nil.71,呃，面条有关系,
03NilTruth.Nil.72,届时我会把麻园五区一十三镇都扛在肩上,
03NilTruth.Nil.73,美好的世界将会到来,
03NilTruth.Typing.74.1,还是不明白,
03NilTruth.Typing.74.2,这他妈和面条有啥关系,
03NilTruth.Nil.76,现在还不是时候，Miki,
03NilTruth.Nil.77,我会认真考虑需不需要你的力量的,
03NilTruth.Nil.78,你很重要，我不想你卷进这件事情太深,
03NilTruth.Nil.79,因为它，可能会有很严重的结果,
03NilTruth.Nil.80,我没开玩笑,
03NilTruth.Nil.81,我不能预期它的结果,
03NilTruth.Monologue.82,气氛……变得严肃了。,
03NilTruth.Nil.83,好啦，多余的感情时间结束,
03NilTruth.Nil.84,我该去搬砖噜,
03NilTruth.Nil.85,趁现在有点时间，我可以跟你讲讲我高中那段故事,
03NilTruth.Nil.86,那可是一段传奇,
03NilTruth.Typing.87.1,你讲吧,
03NilTruth.Nil.88,我就不,
03NilTruth.Nil.89,反击得分~,
03NilTruth.Typing.90,/生气,
03NilTruth.Nil.91,哈哈哈，跑了,
03NilTruth.Typing.87.2,别讲了,
03NilTruth.Nil.93,好的，跑了,
03NilTruth.Monologue.94,"好吧，
今天应该也没有什么可以和 Nil 聊的了。",
