D05Out.Monologue.1001,……,
D05Out.Monologue.1002,我好像忘了什么事情。,
D05Out.Monologue.1003,这一幕……似曾相识。,
D05Out.Monologue.1,是什么事情啊……,
D05Out.Monologue.2,算了……该下——,
D05Out.Monologue.3,不对！我想起来了！,
D05Out.Monologue.4,是答应小鬼头要借她钱的大师班。,
D05Out.Monologue.5,但是钱没有存够……,
D05Out.Monologue.6,啊……,
D05Out.Monologue.7,要用信用卡吗……,
D05Out.Monologue.8,还是别了。,
D05Out.Monologue.9,之后找机会和她道歉吧。,
D05Out.Monologue.10,我是不是本来有机会攒够这笔钱……,
D05Out.Monologue.11,不想了，先逃避一天。,
D05Out.Monologue.12,钱已经存够了，转给 Daisy 吧。,
D05Out.Todo.2000,给 Daisy 转钱 3900,
D05Out.Todo.2001,没有存够给 Daisy 的钱,
D05Out.Typing.2002,/发起转账: 3900,
D05Out.Monologue.1052,顺便和她闲侃两句——,
D05Out.Monologue.1050,以花了钱兑现承诺的负责任的长辈的身份，哈哈哈哈。,
D05Out.Monologue.1051,我们这一家人的文学血统哦！,
D05Out.Typing.13,我把钱转,
D05Out.Daisy.14,哇——！,
D05Out.Daisy.15,唔哦哦哦哦——！,
D05Out.Daisy.16,谢谢老哥！！,
D05Out.Daisy.17,谢谢老姐！！,
D05Out.Daisy.18,啊啊啊——！,
D05Out.Daisy.19,"这份思念！爱和鲜血！
啊！我终于传达到啦！",
D05Out.Typing.20.1,不要发疯,
D05Out.Daisy.21,好的——！！,
D05Out.Typing.20.2,只要你高兴就好,
D05Out.Daisy.23,我高兴得头直转！,
D05Out.Typing.24,话说，你秒回消息，是在玩手机吗？,
D05Out.Daisy.25,没有呢，我在桥南,
D05Out.Monologue.26,桥南……？,
D05Out.Monologue.27,那地方除了城中村还有什么？,
D05Out.Monologue.28,对了，有豆花鱼。,
D05Out.Typing.29,你去桥南干什么？,
D05Out.Daisy.30,等你的消息啊,
D05Out.Daisy.31,顺便改一些平面的东西,
D05Out.Daisy.32,就是书的封面、排版那些,
D05Out.Typing.33,你去黑网吧了吗？,
D05Out.Daisy.34,是的,
D05Out.Daisy.35,我在你曾经战斗过的瑞虹泰,
D05Out.Daisy.36,再在这里多待一分钟我都觉得自己要得肺癌了,
D05Out.Daisy.37,但是！,
D05Out.Daisy.38,结局是好的,
D05Out.Daisy.39,万般故事，只要有一个好的结局，都可以算好故事,
D05Out.Typing.40,好的,
D05Out.Daisy.41,我先跑了,
D05Out.Daisy.42,来网吧的事情，请对老妈保密,
D05Out.Daisy.43,晚安哥哥,
D05Out.Daisy.100,晚安姐姐,
D05Out.Daisy.44,我爱你,
D05Out.Daisy.45,爱来自桥南,
D05Out.Daisy.46,爱来自 Daisy,
D05Out.Typing.47.1,晚安,
D05Out.Typing.47.2,我爱你,
D05Out.Typing.47.3,我也爱你,
D05Out.Monologue.50,大师班的事情暂时告一段落了。,
D05Out.Monologue.51,接下来要操心的事情是房租。,
D05Out.Monologue.1004,下个月又该交房租了，我靠。,
D05Out.Monologue.52,就算说要逃避，房租却是逃无可逃。,
D05Out.Monologue.53,交下一季房租的日子是 8 月 18 号。,
D05Out.Monologue.54,七月和八月两个月的工资加起来、扣掉社保是 8400 左右……,
D05Out.Monologue.55,三个月的房租要交 9600……,
D05Out.Monologue.56,每个月再扣掉 2000 的伙食费和烟钱……,
D05Out.Monologue.57,……,
D05Out.Monologue.58,不想再算了……,
D05Out.Monologue.59,好像不该为了能走路去上班租这么贵的房子……,
D05Out.Monologue.60,明年要是能调薪的话……,
D05Out.Monologue.61,要不就换个便宜一点的房子？,
D05Out.Monologue.62,都调薪了，果然还是要租一个独栋住宅吧？,
D05Out.Monologue.63,哈哈哈——,
D05Out.Monologue.64,唉——天天做这些梦，狗都烦了。,
D05Out.Monologue.65,先暂定一个不要让手上的钱低于 10000 的目标吧……,
D05Out.Monologue.66,大人的世界真不容易啊——,
D05Out.Monologue.1005,个屁！,
D05Out.Monologue.1006,册那，凭什么啊？,
D05Out.Monologue.1007,要那么些钱来干嘛？,
D05Out.Monologue.1008,哎哟，我的 MiMi 呀，吃好一点的东西——,
D05Out.Monologue.1009,租大一点的房间，下雨天就打车吧。,
D05Out.Monologue.1010,……,
D05Out.Monologue.1011,但是存点钱总是没错吧？,
D05Out.Monologue.1012,以后要是没了收入还得靠存款。,
D05Out.Monologue.1013,如果老妈生了什么大病……,
D05Out.Monologue.1014,我们家就是开医院的。,
D05Out.Monologue.1015,但是骨科以外的病……,
D05Out.Monologue.1016,记得原来有个 Emily 阿姨，是呼吸内科的。,
D05Out.Monologue.1017,在医院篮球赛被打歪下巴。,
D05Out.Monologue.1018,她儿子拎着苹果来看她……,
D05Out.Monologue.1019,……,
D05Out.Monologue.1020,……,
D05Out.Monologue.1021,冷静下来了。,
D05Out.Monologue.1022,没钱就无法在麻园战斗。,
D05Out.Monologue.1023,不能战胜脑内这些莫名其妙的想法就更无法……,
D05Out.Monologue.1024,战斗下去……,
D05Out.Monologue.1025,我非得战斗吗。,
D05Out.Monologue.1026,……,
D05Out.Monologue.1027,……,
D05Out.todo.1028,保持存款在 10000 以上,
D05Out.Monologue.1029,不想这些了……,
D05Out.Monologue.1030,还好下周就是烟花节。,
D05Out.Monologue.1031,最近也认识了几位朋友。,
D05Out.Monologue.1032,到时候约朋友出去散散心吧。,
D05Out.Monologue.67,心烦意乱。,
D05Out.Monologue.68,出去走走吧——,
