NP2.1.Message.1,"抱歉在这个时候打扰大家。
针对我司云府区团购事业部经理Duke性骚扰事件的调查已经结束。
Duke在职期间曾多次言语性骚扰数名异性员工，结合当事人的口述和举证，事实清晰、证据确凿。对此，我司决定：
从即刻起解除与Duke的一切合约，主食+及其所属集团旗下的所有公司终生不再录用此人；
协助公安机关和法院彻底调查所有有关此人骚扰的举证；
为所有受到骚扰的员工提供14天带薪休假，以及一切可能被需要的法律援助和心理咨询等便利。
感谢您的阅读。",
NP2.2.Message.1,又是出门找工作的一天。面完试以后就一直坐在829咖啡店里。咖啡很香，时间过得很慢，好像能让我忘记面试的结果。,
NP2.2.Reply.1,所以面试结果是什么？,
NP2.3.Message.1,哈罗，在麻园吗？给你一个来Milix上班的机会！双休！可撸猫！真的不心动吗？,
NP2.4.Message.1,恭喜我院 现代主义 设计大师 Grave 设计的流光在麻园设计大奖赛中获得头奖。,
NP2.4.Reply.1,恭喜 Grave 老师，您一直是我的榜样，想成为和您一样优秀的设计师,
NP2.5.Message.1,"突发——！
天才美少女咖啡师和她的呆萌助手——
今天下午空降星水！",
NP2.6.Message.1,心理咨询，心理咨询师培训，百分百真人对话，资深从业者主导。帮你战胜一切困难。,
NP2.6.Reply.1,你说的那个资深从业者，该不会是我吧？,
NP2.6.Reply.2,这是精准收割情感挽回失败的人吗？,
NP2.6.Reply.3,你好歹换个头像啊！,
NP2.7.Message.1,朗翠附近有没有好的精神病医院？,
NP2.8.Message.1,呵——一之濑奖，首奖就由我拿下了！,
NP2.8.Comment.1,你**谁啊,
NP2.8.Comment.2,小丑。,
NP2.8.Comment.3,现在真是什么人都能上网了,
NP2.8.Comment.4,作品呢？,
NP2.8.Comment.5,加油哦~,
NP2.8.Reply.1,求预览图，求带,
NP2.8.Reply.2,垃圾,
NP2.8.Reply.3,支持,
NP2.9.Message.1,不知道我还能不能顶得住,
NP2.10.Message.1,你妈，男人没一个好东西！我真的草了,
NP2.10.Comment.1,怎么了喵,
