D9E2Nil.Typing.1001,你看一眼这个,
D9E2Nil.Typing.1003,/传输文件：[粉丝名单],
D9E2Nil.Nil.1,这啥啊这,
D9E2Nil.Nil.2,你小子拿官号去直播了吗？,
D9E2Nil.Typing.3,没有，有个叫 Lith 虚拟主播来找我,
D9E2Nil.Nil.4,欧？割韭菜？,
D9E2Nil.Typing.5,差不多吧,
D9E2Nil.Typing.6,也不是,
D9E2Nil.Typing.7,我有几个问题,
D9E2Nil.Typing.8,这个荣耀等级和皇家等级,
D9E2Nil.Typing.9,是什么意思,
D9E2Nil.Nil.10,应该是 Living 上面的那个吧,
D9E2Nil.Nil.11,荣耀等级是在那个人直播间花的钱,
D9E2Nil.Nil.12,皇家等级是在所有直播间花的钱,
D9E2Nil.Typing.13,你还蛮懂嘛,
D9E2Nil.Nil.14,我年轻过,
D9E2Nil.Nil.15,荣耀等级 20 差不多相当于花了四千块？,
D9E2Nil.Nil.16,如果只充钱的话,
D9E2Nil.Nil.17,好像以前，前面几级有在线时长和签到的话也可以升,
D9E2Nil.Nil.18,现在貌似就是靠充钱了,
D9E2Nil.Typing.19,你充了多少,
D9E2Nil.Nil.20,点烟.gif,
D9E2Nil.Nil.21,不到一万吧,
D9E2Nil.Typing.22,/表情：对不起,
D9E2Nil.Nil.23,说起这个来,
D9E2Nil.Typing.24,我什么都没说起吧？,
D9E2Nil.Nil.25,是，但是,
D9E2Nil.Nil.26,我有没有说过我和一个律师,
D9E2Nil.Nil.27,有过一段,
D9E2Nil.Typing.28,可以了,
D9E2Nil.Nil.29,这个故事说起来就不知道什么时候是头了,
D9E2Nil.Typing.30,已经可以了,
D9E2Nil.Typing.31,今天稍微有点赶时间,
D9E2Nil.Nil.32,好吧,
D9E2Nil.Nil.33,皇家等级我就不太懂具体金额了,
D9E2Nil.Nil.34,本单推人向来是一人一城,
D9E2Nil.Nil.35,貌似这个 33 级的应该是大佬,
D9E2Nil.Typing.36,这个人是我的直接领导,
D9E2Nil.Typing.37,说出来你可能不信,
D9E2Nil.Nil.38,真的吗,
D9E2Nil.Nil.39,能让他给我们公司刷点吗？,
D9E2Nil.Nil.40,给你 30 的提点,
D9E2Nil.Typing.41,如果真有机会让他刷,
D9E2Nil.Typing.42,我要提 50,
D9E2Nil.Nil.43,ok 的,
D9E2Nil.Typing.44,说来单推人不是该去看动画片吗,
D9E2Nil.Nil.45,虚拟主播何尝不是一种动画片喵,
D9E2Nil.Typing.46,总之你看过这个人直播吗？,
D9E2Nil.Nil.47,是叫 Lith?,
D9E2Nil.Nil.48,应该没看过,
D9E2Nil.Nil.49,估计是个小主播？,
D9E2Nil.Typing.50,小主播吗，按你说的随便算算收入都超过一万了啊,
D9E2Nil.Nil.51,这是生命周期收入啊,
D9E2Nil.Nil.52,不是月收入,
D9E2Nil.Nil.53,刷礼物把等级升上去就不会掉了,
D9E2Nil.Nil.54,你小子可不要见异思迁啊,
D9E2Nil.Nil.55,做虚拟主播是没有未来的,
D9E2Nil.Typing.56,说得好像建筑就,
D9E2Nil.Nil.57,不对,
D9E2Nil.Nil.58,你说的有道理,
D9E2Nil.Nil.59,如果有这么多 20 级以上的骑士,
D9E2Nil.Nil.60,肯定也有不少刚入坑的 13 级小骑士,
D9E2Nil.Typing.61,什么是骑士,
D9E2Nil.Nil.62,哦，忘了说,
D9E2Nil.Nil.63,是 Living 的月费订阅制,
D9E2Nil.Nil.64,首月 198，次月续订 238,
D9E2Nil.Typing.65,这个东西可以干嘛？,
D9E2Nil.Typing.66,好贵,
D9E2Nil.Typing.67,有什么用吗,
D9E2Nil.Nil.68,和我们公司的正式员工是一样的,
D9E2Nil.Nil.69,可以让你成为一个骑士,
D9E2Nil.Typing.70,谢谢，这么一说我就明白了,
D9E2Nil.Typing.71,/表情：泪目,
D9E2Nil.Typing.72,魔法啊，骑士什么的,
D9E2Nil.Typing.73,感觉 Daisy 可能会喜欢,
D9E2Nil.Nil.74,是吗？,
D9E2Nil.Nil.75,虚拟主播见到未成年人可都得绕着走,
D9E2Nil.Typing.76,为啥,
D9E2Nil.Nil.77,因为有无敌的未成年退款条约,
D9E2Nil.Nil.78,只要是未成年人，监护人发起退款几乎都可以成功,
D9E2Nil.Nil.79,又要小心未成年,
D9E2Nil.Nil.80,又要被赛博生命夹击,
D9E2Nil.Typing.81,/表情：不,
D9E2Nil.Typing.82,为什么是赛博生命,
D9E2Nil.Nil.83,我曾经说过这个时代太缺少魔法师了,
D9E2Nil.Nil.84,连自己以为是魔法师的人都太少了,
D9E2Nil.Typing.85,跑题了,
D9E2Nil.Typing.86,这和赛博生命的关系是？,
D9E2Nil.Nil.87,我的右手哦，你觉得赛博生命最大的优势是什么？,
D9E2Nil.Typing.88,不知道,
D9E2Nil.Typing.89,运算能力,
D9E2Nil.Typing.90,脑袋灵光,
D9E2Nil.Nil.91,是房租,
D9E2Nil.Nil.92,赛博生命不用付房租就能苟住,
D9E2Nil.Nil.1001,无形的大手通过房租操纵着城市,
D9E2Nil.Typing.93,真是这样吗？,
D9E2Nil.Typing.94,但是住在大川那种县城房租也很便宜,
D9E2Nil.Nil.95,也不全是，但是神圣的网络啊,
D9E2Nil.Typing.96,啊？,
D9E2Nil.Nil.97,嗯，虽然没有确切的证据,
D9E2Nil.Nil.98,Living 最大的股东是TT旗下的一个子公司,
D9E2Nil.Nil.99,它表面上依照限制法案禁止赛博生命做虚拟主播,
D9E2Nil.Nil.100,暗地里招安了一批主播,
D9E2Nil.Nil.101,有意在 Living 上扶持这些人,
D9E2Nil.Typing.102,为什么要这么做,
D9E2Nil.Nil.103,TT 把别的路都堵死了,
D9E2Nil.Nil.104,来 Living 播就得给 TT 交钱,
D9E2Nil.Nil.105,可恶的垄断企业，我真的草了,
D9E2Nil.Typing.106,你好像很生气,
D9E2Nil.Typing.107,你好像很严肃,
D9E2Nil.Nil.108,没有喵,
D9E2Nil.Nil.109,我就是说，虚拟主播很难的啦,
D9E2Nil.Nil.110,我们要不还是说说那个律师的事情,
D9E2Nil.Nil.111,蓦然回首,
D9E2Nil.Nil.112,如烟的往事呐,
D9E2Nil.Typing.113,不要学我,
D9E2Nil.Nil.114,我哪有,
D9E2Nil.Typing.115,成语,
D9E2Nil.Typing.116,还是下次吧,
D9E2Nil.Nil.117,好吧,
D9E2Nil.Nil.118,拜拜喵，祝你好运,
D9E2Nil.Monologue.119,愉快的闲聊时光总是这样轻易过去。,
