RolaArgue.Typing.1.1,我没说过这种话,
RolaArgue.Roland.2,来你自己看,
RolaArgue.Roland.3,"<sprite name=""History""><color=#3164c0>与 Regules 的聊天记录",
RolaArgue.Roland.4,玩呢？,
RolaArgue.Typing.1.2,/表情：累,
RolaArgue.Roland.6,怎么说你们能定下来吗,
RolaArgue.Roland.7,别一天天拍脑袋行不行,
RolaArgue.Todo.1000,封面的方案……,
RolaArgue.Typing.8,对不起，我去问问,
RolaArgue.Typing.9,Nora 老师，请问我们之前是不是定过别的方案,
RolaArgue.Nora.10,别叫老师，叫经理,
RolaArgue.Monologue.11,……,
RolaArgue.Monologue.12,你不是组长吗……,
RolaArgue.Nora.13,什么方案,
RolaArgue.Typing.14,就是栅栏和剪影那个,
RolaArgue.Nora.15,什么东西，我没说过啊,
RolaArgue.Nora.16,你和 Roland 定的吗,
RolaArgue.Monologue.17,你妈的，为什么。,
RolaArgue.Monologue.18,为什么我说不出“来你自己看”。,
RolaArgue.Typing.19.1,不是的,
RolaArgue.Typing.19.2,是你定的,
RolaArgue.Nora.21,我没定过,
RolaArgue.Nora.22,你怎么敢自己随便乱定些东西啊姐姐,
RolaArgue.Nora.23,人呢？,
RolaArgue.Nora.24,你在干嘛？,
RolaArgue.Nora.25,说话啊。,
RolaArgue.Typing.26,正在问,
RolaArgue.Nora.27,什么效率,
RolaArgue.Nora.28,速度点,
RolaArgue.Nora.29,不是，我说过多少遍了，定封面，台本，这些东西都要找我过流程，你怎么每次都自作主张,
RolaArgue.Nora.30,你已经不是个人自媒体了，你是和公司签了约的，如果因为你发的那些东西把号炸了，或者数据不好看，你告诉我谁来负责,
RolaArgue.Typing.31.1,好的，我明白了,
RolaArgue.Nora.32,这不是明不明白的事,
RolaArgue.Typing.31.2,对不起，我去问问,
RolaArgue.Nora.34,这不是对不对得起的事,
RolaArgue.Nora.35,你来公司上班要有点责任心好不好,
RolaArgue.Nora.36,不能说什么事情都要我来做，那还要你干什么呢？,
RolaArgue.Nora.200,我不知道你今天是怎么回事,
RolaArgue.Nora.201,消息也不及时回，东西也不问,
RolaArgue.Nora.202,消息一条也不回，东西也乱搞,
RolaArgue.Monologue.37,你奶奶的，好恶心的狗组长。,
RolaArgue.Monologue.100,靠，不就是没回 Nora 几条消息嘛。,
RolaArgue.Monologue.101,不是，不是 Nora 自己不把话说清楚的吗。,
RolaArgue.Nora.38,唉，也是怪我，没有把你带好，你身上还是有那些个人自媒体的自由散漫,
RolaArgue.Typing.39.1,你说得对，你这个傻*,
RolaArgue.Think.250,真是受不了这个组长,
RolaArgue.Nora.40,你有病吗？,
RolaArgue.Typing.39.2,好的，我明白了,
RolaArgue.Think.251,算了，不跟 Nora 浪费时间,
RolaArgue.Nora.42,唉，跟你说这些也没有用,
RolaArgue.Nora.43,账号是你自己做起来的，把账号玩没了也是你,
RolaArgue.Nora.44,像你这种年轻人根本不知道现在大环境有多差,
RolaArgue.Nora.45,反正等你这个号彻底凉了你就清楚了,
RolaArgue.Typing.46,好的，我明白了,
RolaArgue.Nora.47,去问问Mo他的文案写好了没,
RolaArgue.Nora.48,写好了你们就发吧,
RolaArgue.Nora.49,这事我是管不了了,
RolaArgue.Todo.1001,问 Mo 的文案情况,
RolaArgue.Typing.50,好的，我明白了,
