location,source,target
D05Open.Monologue.1,Dom 老大把其他人都带去外勤了。,
D05Open.Monologue.2,终于让我抓到了翘班的最好时机。,
D05Open.Monologue.3,从执业出道以来我一直的梦想就是翘班——,
D05Open.Monologue.4,好像也不是这么回事。,
D05Open.Monologue.9,之前答应 Daisy 那个大师班今天就要交钱了。,
D05Open.Monologue.10,还好现在手上的钱已经够了。,
D05Open.Monologue.11,等兼职结束了就联系小鬼头吧。,
D05Open.Monologue.12,她不会悄悄把这笔钱挪作他用吧？,
D05Open.Monologue.13,……,
D05Open.Monologue.14,信任，我对我的家人只有信任。,
D05Open.Monologue.15,一单均价 500……,
D05Open.Monologue.16,好像有点凑不上……,
D05Open.Monologue.17,靠，我要变成不守信用的成年人了……,
D05Open.Monologue.18,希望今天有富哥找我下单。,
D05Open.Monologue.19,暂时先不想那些了……,
D05Open.Monologue.20,7月4号是若户烟花节来着。,
D05Open.Monologue.21,会有人在那天和我一起看烟花吗……？,
D05Open.Monologue.22,这种事情三年里都没有发生过。,
D05Open.Monologue.23,难说今年呢？！,
D05Open.Monologue.24,……,
D05Open.Monologue.25,翘班是为了做参赛作品，把今天的份子钱赚够就去搞设计罢。,
