ReguCome.Regules.1,芜湖——哈哈哈哈,
ReguCome.Regules.2,Regu 酱终于闯到这一关了！,
ReguCome.Regules.3,话说，你们的新手教程是真的长捏,
ReguCome.Typing.5,您好，我是 S4U，有什么能帮到您,
ReguCome.Regules.6,提问！,
ReguCome.Regules.7,三十六伽7十二是多少？,
ReguCome.Typing.8.1,二十二,
ReguCome.Regules.9,滴滴——！,
ReguCome.Regules.10,错误的！,
ReguCome.Regules.11,请重新输入！,
ReguCome.Monologue.12,……,
ReguCome.Typing.13,不是，这是在干什么？,
ReguCome.Regules.14,啊，竟然跳出回答逻辑了！,
ReguCome.Typing.8.2,一百零八,
ReguCome.Typing.8.3,一伯灵捌,
ReguCome.Regules.17,恭喜！,
ReguCome.Regules.18,回答正确！,
ReguCome.Regules.101,当当当——当——当——当当当,
ReguCome.Regules.102,感觉到 S 小姐的某项数值增加了！,
ReguCome.Regules.103,什么数值,
ReguCome.Regules.19,我是想确定一下，你是不是赛博生命,
ReguCome.Regules.20,请你不要介意,
ReguCome.Typing.21,这办法真能测出一个人是不是赛博生命吗？,
ReguCome.Typing.22,这种计算只能勉勉强强骗过AI吧,
ReguCome.Regules.23,错误的！,
ReguCome.Regules.24,这可不是普通的计算验证，这是流传在贝壳湖的赛博传说,
ReguCome.Regules.25,麻园网络不可思议之三,
ReguCome.Regules.26,赛博生命在回答 36+72 的答案时会回答 42,
ReguCome.Regules.27,因为其创造者已经遇见到人类和赛博生命的战争,
ReguCome.Typing.28.1,战争在哪,
ReguCome.Regules.29,S小姐，限制法案就是战争,
ReguCome.Regules.30,并且比战争更加残酷和灿烈,
ReguCome.Regules.31,惨烈,
ReguCome.Typing.28.2,我猜你想说 AI,
ReguCome.Regules.33,不，S 小姐，AI 只是工具,
ReguCome.Regules.34,限制法案才是战争,
ReguCome.Regules.35,人类和赛博生命的战争,
ReguCome.Regules.36,并且比战争更加残酷和灿烈,
ReguCome.Regules.37,惨烈,
ReguCome.Regules.38,你想听听我上个月编的那个故事吗,
ReguCome.Regules.39,关于赛博生命和爱情的,
ReguCome.Regules.40,那篇可是超过万转的爆文,
ReguCome.Typing.41,还是不必了,
ReguCome.Typing.42,我们的时间都,
ReguCome.Monologue.43,等等——,
ReguCome.Monologue.44,我突然想到一件重要的事情。,
ReguCome.Monologue.45,在屡次被客人欺骗之后。,
ReguCome.Monologue.46,我必须以律师形态出击——,
ReguCome.Monologue.47,先确认客人是不是未成年人，有没有付款能力。,
ReguCome.Monologue.48,不对。,
ReguCome.Monologue.49,不对不对不对。,
ReguCome.Monologue.50,这好像是一个好机会。,
ReguCome.Monologue.51,只要在这里提出用我的账户收款。,
ReguCome.Monologue.52,就可以逃过Nil的分成。,
ReguCome.Monologue.53,对于异常缺钱的我来说。,
ReguCome.Monologue.54,好像是个办法。,
ReguCome.Monologue.55,是个办法！,
ReguCome.Monologue.56,这一拳是为了小鬼头——,
ReguCome.Monologue.57,可恶，真的要这样吗……？,
ReguCome.Typing.58,为了确认你有付款能力,
ReguCome.Typing.59.1,你是否愿意直接把钱转给我,
ReguCome.Regules.60,唔=w=可疑，很可疑,
ReguCome.Regules.61,S 小姐可要知道，Regu 酱是在贝壳湖上有 18 万粉丝的哦,
ReguCome.Regules.62,骗我可没你好果汁吃,
ReguCome.Typing.63.1,我们是正经公司，不可能会跑路的,
ReguCome.Regules.64,呵= =，公司，好个冠冕堂皇之词,
ReguCome.Regules.65,清河路一天巴不得有五家公司跑路,
ReguCome.Typing.63.2,我是正经人，不可能会跑路的,
ReguCome.Regules.67,www，Regu 酱也是这样觉得捏,
ReguCome.Regules.68,好啦！,
ReguCome.Regules.69,Regu酱决定相信你一次,
ReguCome.Regules.70,等到事情结束之后就把钱转到S小姐的聊天上,
ReguCome.Typing.71,好,
ReguCome.Regules.72,S 小姐知道为什么嘛?,
ReguCome.Regules.73,因为 Regu 酱呢,
ReguCome.Regules.74,觉得 S 小姐的皮下一定是一位非常非常可爱的小姐姐呢=w=,
ReguCome.Monologue.75,四宅……,
ReguCome.Monologue.76,算了。,
ReguCome.Monologue.77,四宅蒸艾条禽。,
ReguCome.Typing.59.2,你是否愿意在第三方平台比如 Lia Pay 付款？,
ReguCome.Typing.79,因为我们是互动科技服务,
ReguCome.Regules.80,www清河路一天可是要死不少互动科技公司呢,
ReguCome.Regules.81,不过没关系,
ReguCome.Regules.82,Regu 酱决定相信 S 小姐,
ReguCome.Monologue.4,"Regules，
不记得有认识叫这个名字的人，应该是今天的客人。",
ReguCome.Monologue.200,……不过新手教程？是说 Nil 拿来分流的表单吗？,
