NamiSucceed2.Monologue.1,"好了。
终于结束了。",
NamiSucceed2.Monologue.2,……,
NamiSucceed2.Monologue.3,这什么情况……,
NamiSucceed2.Monologue.4,卡死了吗？,
NamiSucceed2.Monologue.6,"不会吧！
又来？",
NamiSucceed2.Nami.100,……,
NamiSucceed2.Nami.7,诶？不是拍照吗，怎么搞成视频了？,
NamiSucceed2.Haruka.8,哎！是视频吗？,
NamiSucceed2.Nami.9,哦，没关系没关系。,
NamiSucceed2.Nami.10,录视频也一样的。,
NamiSucceed2.Nami.11,我们和N神随便说两句就好。,
NamiSucceed2.Miki.12,这是要干啥？,
NamiSucceed2.Haruka.13,那，我要说点什么？,
NamiSucceed2.Nami.14,你自己想啦。,
NamiSucceed2.Haruka.15,呃……谢谢N神，谢谢你帮小 Nami 留在麻园。,
NamiSucceed2.Haruka.16,如果，呃……,
NamiSucceed2.Haruka.17,如果我们发财了就请你吃饭！,
NamiSucceed2.Nami.18,嗯嗯！,
NamiSucceed2.Haruka.19,下次在 AM 出摊的时候，请你务必光顾,
NamiSucceed2.Haruka.20,会……,
NamiSucceed2.Haruka.21,会给你准备特别的礼物！,
NamiSucceed2.Nami.22,好咯，那就这样啦 ，N 神。,
NamiSucceed2.Haruka.23,拜拜！,
NamiSucceed2.Monologue.24,什么乱七八糟……,
NamiSucceed2.Haruka.25,呼——终于结束了，紧张死了,
NamiSucceed2.Nami.26,啊哈哈哈，N 神又不是什么坏人。,
NamiSucceed2.Haruka.27,我还是有点社恐。,
NamiSucceed2.Monologue.28,忘记关掉了吗……,
NamiSucceed2.Monologue.29,偷听时间到了。,
NamiSucceed2.Monologue.30,会不会有什么劲爆的内容。,
NamiSucceed2.Nami.31,吸——吸——空——空——,
NamiSucceed2.Nami.32,空——空——空——空——,
NamiSucceed2.Haruka.33,哎呀，你不要把盒子弄出那种声音啦！,
NamiSucceed2.Nami.34,啊哈哈哈——！,
NamiSucceed2.Nami.35,说起来，你刚刚说光顾是什么意思？,
NamiSucceed2.Haruka.36,就是很感谢他，要请他来玩的意思。,
NamiSucceed2.Nami.37,原来是这个意思。,
NamiSucceed2.Nami.38,下一届AM就是升学考试结束以后的那个夏天对吧?,
NamiSucceed2.Nami.39,要做点什么东西去卖呢……,
NamiSucceed2.Haruka.40,你还是操心下你下周的化学考试吧。,
NamiSucceed2.Nami.41,啊、啊、啊！考试什么的都去死吧！,
NamiSucceed2.Nami.42,Rukia，我们还有多少时间？,
NamiSucceed2.Haruka.43,嗯？,
NamiSucceed2.Nami.44,还有多久到明天？,
NamiSucceed2.Haruka.45,还有两个多小时。,
NamiSucceed2.Nami.46,诶！那不是很快就要到你的门禁了吗？,
NamiSucceed2.Haruka.47,大概……没关系吧。,
NamiSucceed2.Haruka.48,如果是今天的话，老头大概会网开一面。,
NamiSucceed2.Nami.49,Grave老师知道我们在一起吗？！,
NamiSucceed2.Haruka.50,应该吧，老头很敏锐的。,
NamiSucceed2.Nami.51,唉，过了今天就不能再见了。,
NamiSucceed2.Nami.52,好烦啊——！！,
NamiSucceed2.Haruka.53,认真的吗，小 Nami？,
NamiSucceed2.Haruka.54,我以为你会说：先答应他，之后再看着办。,
NamiSucceed2.Nami.55,哈哈哈，那样确实比较像我。,
NamiSucceed2.Nami.56,我偶尔也想当个言而有信的人。,
NamiSucceed2.Nami.57,至少在你和 Grave 老师的面前。,
NamiSucceed2.Nami.58,不想当个烂人。,
NamiSucceed2.Haruka.59,Nami 是个很棒的人。,
NamiSucceed2.Nami.60,……,
NamiSucceed2.Haruka.61,我从一开始就知道。,
NamiSucceed2.Nami.62,哈哈，明明是个差点失足的三流 COSER。,
NamiSucceed2.Haruka.63,别那么说自己。,
NamiSucceed2.Nami.64,Rukia 就是太善良了。,
NamiSucceed2.Nami.65,以后会被男人骗的。,
NamiSucceed2.Haruka.66,……,
NamiSucceed2.Haruka.67,以后……,
NamiSucceed2.Haruka.68,能不去以后，就永远停在这里就好了。,
NamiSucceed2.Nami.69,是啊。,
NamiSucceed2.Haruka.70,Nami 不去到未来，不当建筑师也没关系吗？,
NamiSucceed2.Nami.71,Rukia，咻咻呼吖咻咻——,
NamiSucceed2.Haruka.72,嗯？你说什么我没听清？,
NamiSucceed2.Nami.73,你靠过来一点。,
NamiSucceed2.Haruka.74,好，怎么了？,
