D9E5AspenGroupJacy.Anybody_black.1,这就不得不问一下 J 姐了,
D9E5AspenGroupJacy.Anybody_black.2,为什么长手打不过短手,
D9E5AspenGroupJacy.Anybody_black.3,短手打不过长手,
D9E5AspenGroupJacy.Jacy.4,可恶！！！,
D9E5AspenGroupJacy.Jacy.5,别说这些,
D9E5AspenGroupJacy.tips.6,以上是历史消息,
D9E5AspenGroupJacy.Jacy.7,来个群友出来挨打,
D9E5AspenGroupJacy.Jacy.8,一区房间84422,
D9E5AspenGroupJacy.Typing.9,我来了,
D9E5AspenGroupJacy.Typing.10,Jacy是脚本,
D9E5AspenGroupJacy.Jacy.11,不是，哥们儿,
D9E5AspenGroupJacy.Jacy.12,我打真金白银也能是脚本吗,
D9E5AspenGroupJacy.Jacy.13,好，就决定是你了,
D9E5AspenGroupJacy.Jacy.14,你来当第一个挑战者,
D9E5AspenGroupJacy.Anybody_black.15,冲,
D9E5AspenGroupJacy.Anybody_brown.16,冲,
D9E5AspenGroupJacy.Anybody_red.17,冲,
D9E5AspenGroupJacy.Anybody_blue.18,冲,
D9E5AspenGroupJacy.Anybody_gray.19,冲,
D9E5AspenGroupJacy.Monologue.20,……,
D9E5AspenGroupJacy.Monologue.21,我这个电脑玩不了游戏……,
D9E5AspenGroupJacy.Monologue.22,看来只能用那个了。,
D9E5AspenGroupJacy.Typing.23,Jacy 是赛博生命,
D9E5AspenGroupJacy.Typing.24,我也是,
D9E5AspenGroupJacy.Typing.25,答案是 42,
D9E5AspenGroupJacy.Typing.26,答案是 42,
D9E5AspenGroupJacy.Typing.27,答案是 42,
D9E5AspenGroupJacy.Typing.28,答案是 42,
D9E5AspenGroupJacy.Jacy.29,答案是 42,
D9E5AspenGroupJacy.Typing.30,色图,
D9E5AspenGroupJacy.Typing.31,色图,
D9E5AspenGroupJacy.Typing.32,色图,
D9E5AspenGroupJacy.Typing.33,色图,
D9E5AspenGroupJacy.tips.34,该群聊已被解散,
