location,source,target
D06NewFriend.Monologue.1,Kaede？,
D06NewFriend.Monologue.2,"Kaede，
不知道是不是我老妈。",
D06NewFriend.Monologue.3,"Kaede，
我老妈。",
D06NewFriend.Monologue.4,同时也是 Malow 的对象？,
D06NewFriend.Monologue.5,我很难接受。,
D06NewFriend.Monologue.6,Malow 希望她可以去和副教授道歉。,
D06NewFriend.Monologue.10,Malow 说老妈是他对象。,
D06NewFriend.Monologue.11,我很难接受。,
D06NewFriend.Monologue.12,尝试问问老妈这整件事到底是怎么回事？,
D06NewFriend.Monologue.13,看来是假的。,
D06NewFriend.Monologue.14,已经用 Malow 试探过了老妈。,
D06NewFriend.Monologue.15,这时候就别再引起她的注意了。,
D06NewFriend.Monologue.16,最后再和老妈说说话吧。,
D06NewFriend.Monologue.20,"Nil，
今天是离线状态啊……",
D06NewFriend.Monologue.21,海鸥侠！救救我的电脑！,
D06NewFriend.Monologue.30,"Li，
Malow 账号的好友。",
D06NewFriend.Monologue.31,看上去是 Malow 的手下。,
D06NewFriend.Monologue.32,,
D06NewFriend.Monologue.33,,
D06NewFriend.Monologue.34,,
D06NewFriend.Monologue.40,"Pi，
突然冒出来这么一个人。",
D06NewFriend.Monologue.41,我也不知道是谁。,
D06NewFriend.Monologue.42,"Pi，
住在我电脑里的人。",
D06NewFriend.Monologue.43,,
D06NewFriend.Monologue.50,"今天在线，
要聊聊天吗？",
D06NewFriend.Monologue.51,<color=#DB7F20> 找点 </color>什么话题好呢……,
D06NewFriend.Monologue.52,记得经常看到她发送<color=#DB7F20> 新鲜事 </color>。,
D06NewFriend.Monologue.53,Sella 好像经常回复这个账号，和她聊聊这个。,
D06NewFriend.Monologue.54,这个账号是 Sella 的爸爸。,
D06NewFriend.Monologue.55,今天没有什么要和 Sella 聊的了。,
D06NewFriend.Monologue.56,有没有什么新鲜事 Sella 会感兴趣？,
