FinalWebText._.0,链接中,
FinalWebText._.1,加油啊！,
FinalWebText._.2,不要在这里放弃。,
FinalWebText._.3,别忘了思念和羁绊。,
FinalWebText._.4,我们意念合一。,
FinalWebText._.5,想看见道路的终点。,
FinalWebText._.6,前有光亮，请勿放弃。,
FinalWebText._.7,坚持下去，一定要坚持……,
FinalWebText._.8,每一次跌倒都是成长。,
FinalWebText._.9,拿出气势！只要有气势——,
FinalWebText._.10,我也有过这种情况……,
FinalWebText._.11,只差一点点了。,
FinalWebText._.12,不要轻贱了羁绊……,
FinalWebText._.13,我们都在。,
FinalWebText._.14,一定会有办法的。,
FinalWebText._.15,不想止步于此……,
FinalWebText._.16,这次一定、这次一定要……,
FinalWebText._.17,迄今为止走过的旅程……,
FinalWebText._.18,这是为了未来。,
FinalWebText._.19,这是为了同伴。,
FinalWebText._.20,如果能走下去。,
FinalWebText._.21,只差最后一步——,
FinalWebText._.22,走下去啊！,
FinalWebText._.23,他们战胜不了我们！,
FinalWebText._.24,不会放弃的。,
FinalWebText._.25,别害怕。,
FinalWebText._.26,冲吧！,
FinalWebText._.27,已经走到这里了。,
FinalWebText._.28,不再有犹豫了。,
