ARCKrisRTK.Typing.200,Kris，我记得你有事要和我说？,
ARCKrisRTK.Kris.201,嗯嗯，稍等,
ARCKrisRTK.Kris.202,就是,
ARCKrisRTK.Kris.1,在吗？,
ARCKrisRTK.Kris.3,26号冬坂你去吗？,
ARCKrisRTK.Monologue.4,她说的应该是冬坂电音节。,
ARCKrisRTK.Monologue.5,本来还挺想去的，但是今年的票价贵得吓人。,
ARCKrisRTK.Monologue.6,而且还在一天之内卖完了。,
ARCKrisRTK.Monologue.7,现在想去只能收黄牛票——,
ARCKrisRTK.Monologue.8,说白了我本来也没有很喜欢电音。,
ARCKrisRTK.Monologue.9,不过如果是喝醉了以后在草地上或者桌子上跳舞……,
ARCKrisRTK.Monologue.10,这个还不错。,
ARCKrisRTK.Typing.11,不一定,
ARCKrisRTK.Kris.12,嗯……那个很火的,
ARCKrisRTK.Typing.13,你要约我啊？,
ARCKrisRTK.Typing.14,我一直以为我们只是同,
ARCKrisRTK.Kris.15,倒不是,
ARCKrisRTK.Typing.16,没钱了,
ARCKrisRTK.Kris.17,那正好,
ARCKrisRTK.Kris.18,我有个朋友有两张余票,
ARCKrisRTK.Kris.19,如果你想要原价打八折出给你,
ARCKrisRTK.Kris.20,可以单出,
ARCKrisRTK.Typing.21,那么代价是什么？,
ARCKrisRTK.Kris.22,也说不上是代价,
ARCKrisRTK.Kris.23,嗯……有事情想麻烦你帮忙,
ARCKrisRTK.Kris.24,是好事,
ARCKrisRTK.Kris.25,有个测绘公司的商务找我做RTK的广告,
ARCKrisRTK.Typing.26,恭喜,
ARCKrisRTK.Typing.27,在忙着打离婚官司,
ARCKrisRTK.Kris.28,别搞,
ARCKrisRTK.Kris.29,嗯……我是想说请你拍个短视频,
ARCKrisRTK.Kris.30,很简单就一个镜头，十几秒钟,
ARCKrisRTK.Kris.31,我把大致的情节写好了,
ARCKrisRTK.Typing.32,情节？,
ARCKrisRTK.Kris.33,对，就是你拿一个可乐,
ARCKrisRTK.Kris.34,哗啦往头上一倒然后开始说词,
ARCKrisRTK.Typing.35,你怎么不,
ARCKrisRTK.Kris.36,完了佣金分你一半给你五百,
ARCKrisRTK.Monologue.37,……这下不得不——,
ARCKrisRTK.Typing.38,你怎么不早点找我呢？,
ARCKrisRTK.Kris.39,我也刚接到单子,
ARCKrisRTK.Typing.40,不过,
ARCKrisRTK.Typing.41,我还有几个问题,
ARCKrisRTK.Kris.42,你说,
ARCKrisRTK.Typing.43,说什么词？,
ARCKrisRTK.Kris.44,就是，就是那种,
