location,source,target
NP9.1.Message.1,"也许骨头会烂掉
但是我没法回头",
NP9.1.Reply.1,抽烟不好,
NP9.2.Message.1,好久没发新鲜事了，伊良的时间过的是真得慢。也依旧还在做一些动画，做做自己的东西，有时候觉得疲惫了就去河边钓鱼。钓鱼的时候总是会有很多点子闯进脑袋里。未来很远又很近，网络在冥冥中联系着我们。想念麻园的朋友们，有一天会再见面的。,
NP9.2.Message.2,,
NP9.2.Reply.2,期待新作,
NP9.3.Message.1,本人于2011.6.17终于考完了月考 为了不给青春留下遗憾 我费了好大劲终于要到了暗恋两个月隔壁班crush的聊天 现在正打算加她的聊天 遂发新新空间 希望得到各位朋友的支持,
NP9.3.Comment.1,有后续吗,
NP9.3.Comment.2,在聊了,
NP9.3.Comment.3,谢谢，后续是她答应带我打游戏,
NP9.3.Comment.4,笑出声,
NP9.3.Reply.2,允悲,
NP9.3.Reply.3,麻园发来贺电,
NP9.3.Reply.4,别放弃,
NP9.4.Message.1,近期在审阅滨海赛的参赛稿件，不由得想要感慨两句。虽然建筑业的大环境不好，但年轻的建筑师们还是给了我很多惊喜，能感受到亚东年轻人的力量。,
NP9.4.Comment.1,我的新店什么时候帮我修啊,
NP9.4.Comment.2,少拿腔作调，显着你了。,
NP9.5.Message.1,无营养碎碎念。重新看了一遍 Baker 在 TT 启迪之夜的演讲。深感遗憾，这个时代能拥有一个像他这样的工程师真的是一件很了不起的事情。要是他能活到今天，也许麻园又是另一幅面貌了。但就如他在演讲里说的，人的本质是和他人的联系，也许网络和时代的异化是他不能接受的。唉，天妒英才。,
NP9.5.Comment.1,天妒英才，Baker 真的可惜了,
NP9.6.Message.1,测试测试，喵,
